longitude,latitude,precipitation
-93.74999999975,47.499999999980005,637.2069
-93.33333333307999,47.499999999980005,734.31396
-92.91666666641,47.499999999980005,717.0679
-92.49999999974,47.499999999980005,713.5689
-92.08333333306999,47.499999999980005,632.2789
-91.6666666664,47.499999999980005,712.6719
-91.24999999973,47.499999999980005,707.5689
-87.91666666636999,47.499999999980005,727.70386
-69.16666666622,47.499999999980005,827.097
-124.374999999995,47.458333333313,2623.6199
-123.958333333325,47.458333333313,3619.9507
-123.541666666655,47.458333333313,4978.752
-123.124999999985,47.458333333313,2508.008
-122.708333333315,47.458333333313,1523.959
-122.291666666645,47.458333333313,1046.867
-121.874999999975,47.458333333313,2882.359
-121.45833333330499,47.458333333313,4380.982
-121.041666666635,47.458333333313,1767.7999
-120.624999999965,47.458333333313,823.58685
-120.208333333295,47.458333333313,260.9679
-119.791666666625,47.458333333313,185.666
-119.374999999955,47.458333333313,188.831
-118.958333333285,47.458333333313,220.7179
-118.541666666615,47.458333333313,273.0749
-118.124999999945,47.458333333313,303.50598
-117.708333333275,47.458333333313,493.1739
-117.291666666605,47.458333333313,487.0069
-116.874999999935,47.458333333313,530.8199
-116.458333333265,47.458333333313,1146.6699
-116.041666666595,47.458333333313,1384.5249
-115.624999999925,47.458333333313,1124.7659
-115.208333333255,47.458333333313,970.8179
-114.791666666585,47.458333333313,668.41187
-114.37499999991499,47.458333333313,361.098
-113.958333333245,47.458333333313,1754.6699
-113.541666666575,47.458333333313,1660.2218
-113.124999999905,47.458333333313,1186.591
-112.708333333235,47.458333333313,659.46796
-112.29166666656499,47.458333333313,329.4779
-111.874999999895,47.458333333313,325.617
-111.458333333225,47.458333333313,334.082
-111.041666666555,47.458333333313,379.6529
-110.624999999885,47.458333333313,572.66986
-110.208333333215,47.458333333313,364.793
-109.791666666545,47.458333333313,315.0669
-109.374999999875,47.458333333313,345.90588
-108.95833333320499,47.458333333313,299.7909
-108.541666666535,47.458333333313,313.0019
-108.124999999865,47.458333333313,321.90198
-107.708333333195,47.458333333313,340.896
-107.291666666525,47.458333333313,342.956
-106.87499999985499,47.458333333313,322.14398
-106.458333333185,47.458333333313,332.66388
-106.041666666515,47.458333333313,340.90088
-105.624999999845,47.458333333313,316.603
-105.208333333175,47.458333333313,334.25598
-104.791666666505,47.458333333313,286.1199
-104.374999999835,47.458333333313,296.249
-103.958333333165,47.458333333313,288.462
-103.54166666649499,47.458333333313,344.419
-103.124999999825,47.458333333313,338.70288
-102.708333333155,47.458333333313,322.9379
-102.291666666485,47.458333333313,340.87
-101.874999999815,47.458333333313,333.60388
-101.45833333314499,47.458333333313,337.047
-101.041666666475,47.458333333313,303.6969
-100.624999999805,47.458333333313,287.1009
-100.208333333135,47.458333333313,309.8099
-99.791666666465,47.458333333313,251.0669
-99.374999999795,47.458333333313,297.1919
-98.958333333125,47.458333333313,320.901
-98.541666666455,47.458333333313,436.925
-98.12499999978499,47.458333333313,385.736
-97.708333333115,47.458333333313,402.849
-97.291666666445,47.458333333313,407.2599
-96.874999999775,47.458333333313,548.9129
-96.458333333105,47.458333333313,583.96497
-96.04166666643499,47.458333333313,641.52496
-95.624999999765,47.458333333313,683.0849
-95.208333333095,47.458333333313,662.302
-94.791666666425,47.458333333313,645.967
-94.374999999755,47.458333333313,674.727
-93.958333333085,47.458333333313,654.609
-93.541666666415,47.458333333313,700.56396
-93.124999999745,47.458333333313,753.68097
-92.70833333307499,47.458333333313,765.381
-92.291666666405,47.458333333313,646.83496
-91.874999999735,47.458333333313,682.37396
-91.458333333065,47.458333333313,694.3059
-91.041666666395,47.458333333313,668.8099
-88.124999999705,47.458333333313,718.23096
-87.708333333035,47.458333333313,767.95087
-124.16666666665999,47.416666666646,3264.5208
-123.74999999999,47.416666666646,4714.1426
-123.33333333332,47.416666666646,3020.73
-122.91666666665,47.416666666646,1657.6959
-122.49999999998,47.416666666646,1221.4749
-122.08333333331,47.416666666646,1319.895
-121.66666666664,47.416666666646,3621.0159
-121.24999999997,47.416666666646,2690.2358
-120.8333333333,47.416666666646,1577.0819
-120.41666666663,47.416666666646,505.925
-119.99999999996,47.416666666646,233.228
-119.58333333329,47.416666666646,203.0559
-119.16666666662,47.416666666646,205.93889
-118.74999999995,47.416666666646,238.82489
-118.33333333328,47.416666666646,288.0719
-117.91666666661,47.416666666646,412.58688
-117.49999999994,47.416666666646,554.51196
-117.08333333327,47.416666666646,521.9439
-116.6666666666,47.416666666646,761.5589
-116.24999999993,47.416666666646,1267.5449
-115.83333333326,47.416666666646,1275.1428
-115.41666666659,47.416666666646,788.352
-114.99999999991999,47.416666666646,769.47
-114.58333333325,47.416666666646,435.04288
-114.16666666658,47.416666666646,372.40298
-113.74999999991,47.416666666646,922.05
-113.33333333324,47.416666666646,1225.1798
-112.91666666657,47.416666666646,974.001
-112.4999999999,47.416666666646,426.129
-112.08333333323,47.416666666646,322.85898
-111.66666666656,47.416666666646,355.99588
-111.24999999989,47.416666666646,376.098
-110.83333333322,47.416666666646,390.52588
-110.41666666655,47.416666666646,397.607
-109.99999999988,47.416666666646,323.82388
-109.58333333320999,47.416666666646,319.367
-109.16666666654,47.416666666646,300.7639
-108.74999999987,47.416666666646,305.07388
-108.3333333332,47.416666666646,311.498
-107.91666666653,47.416666666646,327.669
-107.49999999986,47.416666666646,357.00598
-107.08333333319,47.416666666646,309.7689
-106.66666666652,47.416666666646,317.09
-106.24999999984999,47.416666666646,344.789
-105.83333333318,47.416666666646,343.98688
-105.41666666651,47.416666666646,332.7819
-104.99999999984,47.416666666646,310.595
-104.58333333317,47.416666666646,292.0579
-104.16666666649999,47.416666666646,318.495
-103.74999999983,47.416666666646,319.574
-103.33333333316,47.416666666646,356.231
-102.91666666649,47.416666666646,340.1159
-102.49999999982,47.416666666646,368.5809
-102.08333333315,47.416666666646,327.7839
-101.66666666648,47.416666666646,347.3769
-101.24999999981,47.416666666646,315.62
-100.83333333313999,47.416666666646,323.2089
-100.41666666647,47.416666666646,315.7969
-99.9999999998,47.416666666646,335.6779
-99.58333333313,47.416666666646,262.961
-99.16666666646,47.416666666646,315.623
-98.74999999978999,47.416666666646,354.388
-98.33333333312,47.416666666646,410.675
-97.91666666645,47.416666666646,416.25598
-97.49999999978,47.416666666646,399.08688
-97.08333333311,47.416666666646,527.5989
-96.66666666644,47.416666666646,581.00287
-96.24999999977,47.416666666646,638.8919
-95.8333333331,47.416666666646,650.9809
-95.41666666642999,47.416666666646,726.557
-94.99999999975999,47.416666666646,660.35187
-94.58333333309,47.416666666646,604.946
-94.16666666642,47.416666666646,723.49396
-93.74999999975,47.416666666646,690.89496
-93.33333333307999,47.416666666646,756.04486
-92.91666666641,47.416666666646,699.2519
-92.49999999974,47.416666666646,701.9269
-92.08333333306999,47.416666666646,643.72296
-91.6666666664,47.416666666646,681.5229
-91.24999999973,47.416666666646,685.7759
-88.33333333304,47.416666666646,700.188
-87.91666666636999,47.416666666646,816.02997
-69.16666666622,47.416666666646,903.354
-123.958333333325,47.374999999979,3243.9868
-123.541666666655,47.374999999979,4982.688
-123.124999999985,47.374999999979,2392.384
-122.708333333315,47.374999999979,1429.1189
-122.291666666645,47.374999999979,1112.7618
-121.874999999975,47.374999999979,2085.4006
-121.45833333330499,47.374999999979,3554.7551
-121.041666666635,47.374999999979,1666.5278
-120.624999999965,47.374999999979,815.89685
-120.208333333295,47.374999999979,196.77089
-119.791666666625,47.374999999979,209.2119
-119.374999999955,47.374999999979,173.5939
-118.958333333285,47.374999999979,207.041
-118.541666666615,47.374999999979,265.331
-118.124999999945,47.374999999979,331.44598
-117.708333333275,47.374999999979,500.154
-117.291666666605,47.374999999979,500.93198
-116.874999999935,47.374999999979,612.6629
-116.458333333265,47.374999999979,1242.8319
-116.041666666595,47.374999999979,1647.3309
-115.624999999925,47.374999999979,1276.8749
-115.208333333255,47.374999999979,912.459
-114.791666666585,47.374999999979,516.596
-114.37499999991499,47.374999999979,445.133
-113.958333333245,47.374999999979,1753.006
-113.541666666575,47.374999999979,1049.749
-113.124999999905,47.374999999979,1077.1199
-112.708333333235,47.374999999979,653.7359
-112.29166666656499,47.374999999979,386.857
-111.874999999895,47.374999999979,337.96988
-111.458333333225,47.374999999979,371.1099
-111.041666666555,47.374999999979,383.289
-110.624999999885,47.374999999979,468.91898
-110.208333333215,47.374999999979,335.956
-109.791666666545,47.374999999979,298.5679
-109.374999999875,47.374999999979,346.361
-108.95833333320499,47.374999999979,301.7239
-108.541666666535,47.374999999979,284.516
-108.124999999865,47.374999999979,311.95688
-107.708333333195,47.374999999979,347.5699
-107.291666666525,47.374999999979,334.52698
-106.87499999985499,47.374999999979,305.1449
-106.458333333185,47.374999999979,325.1799
-106.041666666515,47.374999999979,323.007
-105.624999999845,47.374999999979,295.581
-105.208333333175,47.374999999979,314.4669
-104.791666666505,47.374999999979,290.99298
-104.374999999835,47.374999999979,331.6349
-103.958333333165,47.374999999979,336.63898
-103.54166666649499,47.374999999979,355.2219
-103.124999999825,47.374999999979,340.2429
-102.708333333155,47.374999999979,348.5449
-102.291666666485,47.374999999979,345.383
-101.874999999815,47.374999999979,343.408
-101.45833333314499,47.374999999979,346.55698
-101.041666666475,47.374999999979,300.293
-100.624999999805,47.374999999979,275.0119
-100.208333333135,47.374999999979,351.5679
-99.791666666465,47.374999999979,261.597
-99.374999999795,47.374999999979,300.6019
-98.958333333125,47.374999999979,327.041
-98.541666666455,47.374999999979,407.81888
-98.12499999978499,47.374999999979,378.332
-97.708333333115,47.374999999979,398.675
-97.291666666445,47.374999999979,472.473
-96.874999999775,47.374999999979,555.826
-96.458333333105,47.374999999979,555.7679
-96.04166666643499,47.374999999979,624.463
-95.624999999765,47.374999999979,659.326
-95.208333333095,47.374999999979,659.7939
-94.791666666425,47.374999999979,662.61
-94.374999999755,47.374999999979,681.544
-93.958333333085,47.374999999979,693.953
-93.541666666415,47.374999999979,741.362
-93.124999999745,47.374999999979,755.91797
-92.70833333307499,47.374999999979,670.513
-92.291666666405,47.374999999979,649.47296
-91.874999999735,47.374999999979,657.41986
-91.458333333065,47.374999999979,661.013
-88.124999999705,47.374999999979,829.313
-124.16666666665999,47.333333333312005,2905.7039
-123.74999999999,47.333333333312005,4073.5198
-123.33333333332,47.333333333312005,3174.19
-122.91666666665,47.333333333312005,1592.2389
-122.49999999998,47.333333333312005,1126.714
-122.08333333331,47.333333333312005,1266.5499
-121.66666666664,47.333333333312005,3312.3328
-121.24999999997,47.333333333312005,1858.1768
-120.8333333333,47.333333333312005,919.42487
-120.41666666663,47.333333333312005,531.84186
-119.99999999996,47.333333333312005,181.623
-119.58333333329,47.333333333312005,178.67189
-119.16666666662,47.333333333312005,193.9809
-118.74999999995,47.333333333312005,233.8629
-118.33333333328,47.333333333312005,297.2319
-117.91666666661,47.333333333312005,413.339
-117.49999999994,47.333333333312005,529.54297
-117.08333333327,47.333333333312005,541.959
-116.6666666666,47.333333333312005,694.5649
-116.24999999993,47.333333333312005,948.71387
-115.83333333326,47.333333333312005,1755.6809
-115.41666666659,47.333333333312005,984.59595
-114.99999999991999,47.333333333312005,607.0079
-114.58333333325,47.333333333312005,612.05096
-114.16666666658,47.333333333312005,406.17798
-113.74999999991,47.333333333312005,1178.1229
-113.33333333324,47.333333333312005,1544.214
-112.91666666657,47.333333333312005,1727.048
-112.4999999999,47.333333333312005,546.845
-112.08333333323,47.333333333312005,353.565
-111.66666666656,47.333333333312005,374.9799
-111.24999999989,47.333333333312005,364.59198
-110.83333333322,47.333333333312005,386.0059
-110.41666666655,47.333333333312005,361.1359
-109.99999999988,47.333333333312005,329.81998
-109.58333333320999,47.333333333312005,349.6629
-109.16666666654,47.333333333312005,314.642
-108.74999999987,47.333333333312005,268.8859
-108.3333333332,47.333333333312005,307.852
-107.91666666653,47.333333333312005,341.95288
-107.49999999986,47.333333333312005,368.8719
-107.08333333319,47.333333333312005,295.633
-106.66666666652,47.333333333312005,298.5509
-106.24999999984999,47.333333333312005,320.1019
-105.83333333318,47.333333333312005,334.408
-105.41666666651,47.333333333312005,353.4019
-104.99999999984,47.333333333312005,299.22598
-104.58333333317,47.333333333312005,316.3679
-104.16666666649999,47.333333333312005,349.32498
-103.74999999983,47.333333333312005,328.3869
-103.33333333316,47.333333333312005,333.12598
-102.91666666649,47.333333333312005,334.586
-102.49999999982,47.333333333312005,361.5719
-102.08333333315,47.333333333312005,308.80298
-101.66666666648,47.333333333312005,337.09198
-101.24999999981,47.333333333312005,314.9369
-100.83333333313999,47.333333333312005,284.5579
-100.41666666647,47.333333333312005,312.13
-99.9999999998,47.333333333312005,300.02
-99.58333333313,47.333333333312005,285.8889
-99.16666666646,47.333333333312005,295.2669
-98.74999999978999,47.333333333312005,362.495
-98.33333333312,47.333333333312005,397.319
-97.91666666645,47.333333333312005,449.45898
-97.49999999978,47.333333333312005,431.12488
-97.08333333311,47.333333333312005,580.878
-96.66666666644,47.333333333312005,575.29987
-96.24999999977,47.333333333312005,635.925
-95.8333333331,47.333333333312005,592.83997
-95.41666666642999,47.333333333312005,697.1039
-94.99999999975999,47.333333333312005,705.37
-94.58333333309,47.333333333312005,625.6919
-94.16666666642,47.333333333312005,813.298
-93.74999999975,47.333333333312005,727.20386
-93.33333333307999,47.333333333312005,759.97595
-92.91666666641,47.333333333312005,723.9269
-92.49999999974,47.333333333312005,685.84686
-92.08333333306999,47.333333333312005,662.65497
-91.6666666664,47.333333333312005,637.924
-91.24999999973,47.333333333312005,678.59985
-88.33333333304,47.333333333312005,840.77295
-69.16666666622,47.333333333312005,886.62396
-68.33333333287999,47.333333333312005,920.10486
-123.958333333325,47.291666666645,3255.739
-123.541666666655,47.291666666645,3458.9438
-123.124999999985,47.291666666645,2102.6938
-122.708333333315,47.291666666645,1243.8649
-122.291666666645,47.291666666645,1098.1559
-121.874999999975,47.291666666645,2530.5269
-121.45833333330499,47.291666666645,3342.7659
-121.041666666635,47.291666666645,1272.416
-120.624999999965,47.291666666645,867.84186
-120.208333333295,47.291666666645,350.568
-119.791666666625,47.291666666645,183.32399
-119.374999999955,47.291666666645,169.60399
-118.958333333285,47.291666666645,203.6469
-118.541666666615,47.291666666645,271.1969
-118.124999999945,47.291666666645,364.0589
-117.708333333275,47.291666666645,464.977
-117.291666666605,47.291666666645,519.2549
-116.874999999935,47.291666666645,665.88
-116.458333333265,47.291666666645,917.328
-116.041666666595,47.291666666645,1060.872
-115.624999999925,47.291666666645,1216.8059
-115.208333333255,47.291666666645,830.628
-114.791666666585,47.291666666645,661.90796
-114.37499999991499,47.291666666645,463.095
-113.958333333245,47.291666666645,907.433
-113.541666666575,47.291666666645,758.8619
-113.124999999905,47.291666666645,1728.3949
-112.708333333235,47.291666666645,834.45496
-112.29166666656499,47.291666666645,409.272
-111.874999999895,47.291666666645,414.175
-111.458333333225,47.291666666645,388.16888
-111.041666666555,47.291666666645,379.34888
-110.624999999885,47.291666666645,446.774
-110.208333333215,47.291666666645,342.58
-109.791666666545,47.291666666645,319.1649
-109.374999999875,47.291666666645,352.663
-108.95833333320499,47.291666666645,316.8959
-108.541666666535,47.291666666645,272.998
-108.124999999865,47.291666666645,289.753
-107.708333333195,47.291666666645,349.3259
-107.291666666525,47.291666666645,308.37488
-106.87499999985499,47.291666666645,299.306
-106.458333333185,47.291666666645,327.219
-106.041666666515,47.291666666645,324.728
-105.624999999845,47.291666666645,305.00888
-105.208333333175,47.291666666645,312.4779
-104.791666666505,47.291666666645,295.6409
-104.374999999835,47.291666666645,336.73688
-103.958333333165,47.291666666645,347.776
-103.54166666649499,47.291666666645,323.26788
-103.124999999825,47.291666666645,317.861
-102.708333333155,47.291666666645,340.046
-102.291666666485,47.291666666645,341.14688
-101.874999999815,47.291666666645,319.5289
-101.45833333314499,47.291666666645,326.0969
-101.041666666475,47.291666666645,281.396
-100.624999999805,47.291666666645,258.67398
-100.208333333135,47.291666666645,380.74588
-99.791666666465,47.291666666645,262.1199
-99.374999999795,47.291666666645,318.52188
-98.958333333125,47.291666666645,326.185
-98.541666666455,47.291666666645,385.12888
-98.12499999978499,47.291666666645,389.8469
-97.708333333115,47.291666666645,400.904
-97.291666666445,47.291666666645,598.058
-96.874999999775,47.291666666645,543.685
-96.458333333105,47.291666666645,539.67
-96.04166666643499,47.291666666645,579.98987
-95.624999999765,47.291666666645,622.271
-95.208333333095,47.291666666645,680.91
-94.791666666425,47.291666666645,654.01196
-94.374999999755,47.291666666645,700.64197
-93.958333333085,47.291666666645,730.58386
-93.541666666415,47.291666666645,755.9659
-93.124999999745,47.291666666645,765.86285
-92.70833333307499,47.291666666645,701.482
-92.291666666405,47.291666666645,691.709
-91.874999999735,47.291666666645,661.6479
-91.458333333065,47.291666666645,640.472
-88.541666666375,47.291666666645,858.21387
-88.124999999705,47.291666666645,831.59485
-69.374999999555,47.291666666645,872.48486
-68.541666666215,47.291666666645,908.54486
-68.124999999545,47.291666666645,931.7469
-124.16666666665999,47.249999999978,2672.6807
-123.74999999999,47.249999999978,3584.478
-123.33333333332,47.249999999978,2668.484
-122.91666666665,47.249999999978,1471.4879
-122.49999999998,47.249999999978,1115.1749
-122.08333333331,47.249999999978,1269.0319
-121.66666666664,47.249999999978,2812.719
-121.24999999997,47.249999999978,1612.343
-120.8333333333,47.249999999978,763.797
-120.41666666663,47.249999999978,781.2439
-119.99999999996,47.249999999978,186.127
-119.58333333329,47.249999999978,156.818
-119.16666666662,47.249999999978,190.0999
-118.74999999995,47.249999999978,238.267
-118.33333333328,47.249999999978,300.416
-117.91666666661,47.249999999978,408.2039
-117.49999999994,47.249999999978,486.91388
-117.08333333327,47.249999999978,546.9489
-116.6666666666,47.249999999978,984.026
-116.24999999993,47.249999999978,900.73596
-115.83333333326,47.249999999978,1006.297
-115.41666666659,47.249999999978,1267.2869
-114.99999999991999,47.249999999978,604.44086
-114.58333333325,47.249999999978,1008.941
-114.16666666658,47.249999999978,442.9889
-113.74999999991,47.249999999978,2043.0387
-113.33333333324,47.249999999978,1400.3729
-112.91666666657,47.249999999978,923.4029
-112.4999999999,47.249999999978,650.04095
-112.08333333323,47.249999999978,335.62598
-111.66666666656,47.249999999978,380.55298
-111.24999999989,47.249999999978,359.64288
-110.83333333322,47.249999999978,386.9369
-110.41666666655,47.249999999978,376.811
-109.99999999988,47.249999999978,339.21298
-109.58333333320999,47.249999999978,358.21588
-109.16666666654,47.249999999978,373.1929
-108.74999999987,47.249999999978,245.353
-108.3333333332,47.249999999978,301.6009
-107.91666666653,47.249999999978,312.4939
-107.49999999986,47.249999999978,362.0849
-107.08333333319,47.249999999978,301.686
-106.66666666652,47.249999999978,317.198
-106.24999999984999,47.249999999978,332.4389
-105.83333333318,47.249999999978,308.162
-105.41666666651,47.249999999978,331.43988
-104.99999999984,47.249999999978,314.301
-104.58333333317,47.249999999978,342.15088
-104.16666666649999,47.249999999978,366.6099
-103.74999999983,47.249999999978,335.9429
-103.33333333316,47.249999999978,323.5269
-102.91666666649,47.249999999978,301.199
-102.49999999982,47.249999999978,335.422
-102.08333333315,47.249999999978,323.703
-101.66666666648,47.249999999978,318.059
-101.24999999981,47.249999999978,275.3439
-100.83333333313999,47.249999999978,276.689
-100.41666666647,47.249999999978,332.018
-99.9999999998,47.249999999978,246.22499
-99.58333333313,47.249999999978,269.09088
-99.16666666646,47.249999999978,278.3659
-98.74999999978999,47.249999999978,346.2279
-98.33333333312,47.249999999978,404.93088
-97.91666666645,47.249999999978,424.972
-97.49999999978,47.249999999978,488.78488
-97.08333333311,47.249999999978,598.5459
-96.66666666644,47.249999999978,532.0019
-96.24999999977,47.249999999978,587.143
-95.8333333331,47.249999999978,633.80896
-95.41666666642999,47.249999999978,645.86285
-94.99999999975999,47.249999999978,692.1579
-94.58333333309,47.249999999978,645.0719
-94.16666666642,47.249999999978,725.8639
-93.74999999975,47.249999999978,729.55
-93.33333333307999,47.249999999978,810.4189
-92.91666666641,47.249999999978,736.456
-92.49999999974,47.249999999978,707.82886
-92.08333333306999,47.249999999978,713.6189
-91.6666666664,47.249999999978,689.498
-91.24999999973,47.249999999978,681.501
-88.33333333304,47.249999999978,874.69086
-69.16666666622,47.249999999978,872.404
-68.74999999955,47.249999999978,893.7489
-68.33333333287999,47.249999999978,896.336
-123.958333333325,47.208333333311,3060.784
-123.541666666655,47.208333333311,2751.592
-123.124999999985,47.208333333311,1713.8059
-122.708333333315,47.208333333311,1236.9359
-122.291666666645,47.208333333311,1024.0709
-121.874999999975,47.208333333311,2740.144
-121.45833333330499,47.208333333311,2013.888
-121.041666666635,47.208333333311,596.91595
-120.624999999965,47.208333333311,737.6449
-120.208333333295,47.208333333311,502.576
-119.791666666625,47.208333333311,150.33
-119.374999999955,47.208333333311,178.1769
-118.958333333285,47.208333333311,204.801
-118.541666666615,47.208333333311,294.673
-118.124999999945,47.208333333311,349.168
-117.708333333275,47.208333333311,413.5449
-117.291666666605,47.208333333311,510.61697
-116.874999999935,47.208333333311,679.096
-116.458333333265,47.208333333311,923.7239
-116.041666666595,47.208333333311,1019.89496
-115.624999999925,47.208333333311,1122.7009
-115.208333333255,47.208333333311,1152.97
-114.791666666585,47.208333333311,849.03485
-114.37499999991499,47.208333333311,974.628
-113.958333333245,47.208333333311,590.6949
-113.541666666575,47.208333333311,566.708
-113.124999999905,47.208333333311,1211.2079
-112.708333333235,47.208333333311,1052.3629
-112.29166666656499,47.208333333311,399.996
-111.874999999895,47.208333333311,453.5969
-111.458333333225,47.208333333311,374.371
-111.041666666555,47.208333333311,388.542
-110.624999999885,47.208333333311,390.79388
-110.208333333215,47.208333333311,341.0029
-109.791666666545,47.208333333311,348.1799
-109.374999999875,47.208333333311,367.3169
-108.95833333320499,47.208333333311,335.2579
-108.541666666535,47.208333333311,271.305
-108.124999999865,47.208333333311,296.2239
-107.708333333195,47.208333333311,344.21698
-107.291666666525,47.208333333311,329.659
-106.87499999985499,47.208333333311,304.746
-106.458333333185,47.208333333311,302.04498
-106.041666666515,47.208333333311,309.3959
-105.624999999845,47.208333333311,336.8049
-105.208333333175,47.208333333311,299.9549
-104.791666666505,47.208333333311,289.1409
-104.374999999835,47.208333333311,340.936
-103.958333333165,47.208333333311,334.8229
-103.54166666649499,47.208333333311,289.3089
-103.124999999825,47.208333333311,300.612
-102.708333333155,47.208333333311,339.24298
-102.291666666485,47.208333333311,343.40988
-101.874999999815,47.208333333311,296.43988
-101.45833333314499,47.208333333311,311.809
-101.041666666475,47.208333333311,280.8489
-100.624999999805,47.208333333311,279.84088
-100.208333333135,47.208333333311,357.27988
-99.791666666465,47.208333333311,234.3089
-99.374999999795,47.208333333311,304.125
-98.958333333125,47.208333333311,300.0929
-98.541666666455,47.208333333311,376.646
-98.12499999978499,47.208333333311,419.146
-97.708333333115,47.208333333311,401.4119
-97.291666666445,47.208333333311,636.872
-96.874999999775,47.208333333311,510.0669
-96.458333333105,47.208333333311,568.4049
-96.04166666643499,47.208333333311,596.8749
-95.624999999765,47.208333333311,646.975
-95.208333333095,47.208333333311,693.3709
-94.791666666425,47.208333333311,706.906
-94.374999999755,47.208333333311,668.02386
-93.958333333085,47.208333333311,705.67096
-93.541666666415,47.208333333311,815.8409
-93.124999999745,47.208333333311,789.52686
-92.70833333307499,47.208333333311,737.0989
-92.291666666405,47.208333333311,671.01385
-91.874999999735,47.208333333311,748.337
-91.458333333065,47.208333333311,667.961
-88.541666666375,47.208333333311,964.078
-88.124999999705,47.208333333311,847.03687
-69.374999999555,47.208333333311,883.974
-68.95833333288499,47.208333333311,815.9599
-68.541666666215,47.208333333311,930.9219
-68.124999999545,47.208333333311,950.90295
-124.16666666665999,47.166666666644005,2403.22
-123.74999999999,47.166666666644005,2712.9087
-123.33333333332,47.166666666644005,2512.8806
-122.91666666665,47.166666666644005,1387.5809
-122.49999999998,47.166666666644005,1075.2589
-122.08333333331,47.166666666644005,1185.5419
-121.66666666664,47.166666666644005,1976.974
-121.24999999997,47.166666666644005,2558.6838
-120.8333333333,47.166666666644005,578.927
-120.41666666663,47.166666666644005,775.62286
-119.99999999996,47.166666666644005,159.439
-119.58333333329,47.166666666644005,153.2879
-119.16666666662,47.166666666644005,188.4979
-118.74999999995,47.166666666644005,236.58789
-118.33333333328,47.166666666644005,303.904
-117.91666666661,47.166666666644005,402.7039
-117.49999999994,47.166666666644005,452.2639
-117.08333333327,47.166666666644005,511.482
-116.6666666666,47.166666666644005,803.847
-116.24999999993,47.166666666644005,1275.4338
-115.83333333326,47.166666666644005,1079.772
-115.41666666659,47.166666666644005,1081.5149
-114.99999999991999,47.166666666644005,1097.3999
-114.58333333325,47.166666666644005,542.1109
-114.16666666658,47.166666666644005,553.404
-113.74999999991,47.166666666644005,1543.4978
-113.33333333324,47.166666666644005,899.709
-112.91666666657,47.166666666644005,966.35986
-112.4999999999,47.166666666644005,872.49695
-112.08333333323,47.166666666644005,349.442
-111.66666666656,47.166666666644005,461.87198
-111.24999999989,47.166666666644005,341.7739
-110.83333333322,47.166666666644005,419.74698
-110.41666666655,47.166666666644005,359.43088
-109.99999999988,47.166666666644005,363.7639
-109.58333333320999,47.166666666644005,381.0019
-109.16666666654,47.166666666644005,373.4449
-108.74999999987,47.166666666644005,272.21298
-108.3333333332,47.166666666644005,300.5059
-107.91666666653,47.166666666644005,314.5919
-107.49999999986,47.166666666644005,376.436
-107.08333333319,47.166666666644005,323.3049
-106.66666666652,47.166666666644005,302.388
-106.24999999984999,47.166666666644005,310.23898
-105.83333333318,47.166666666644005,297.518
-105.41666666651,47.166666666644005,337.8559
-104.99999999984,47.166666666644005,314.3829
-104.58333333317,47.166666666644005,314.806
-104.16666666649999,47.166666666644005,375.935
-103.74999999983,47.166666666644005,304.254
-103.33333333316,47.166666666644005,337.41
-102.91666666649,47.166666666644005,301.02588
-102.49999999982,47.166666666644005,323.5659
-102.08333333315,47.166666666644005,318.37488
-101.66666666648,47.166666666644005,317.874
-101.24999999981,47.166666666644005,268.376
-100.83333333313999,47.166666666644005,288.2749
-100.41666666647,47.166666666644005,338.706
-99.9999999998,47.166666666644005,263.4509
-99.58333333313,47.166666666644005,267.9369
-99.16666666646,47.166666666644005,270.755
-98.74999999978999,47.166666666644005,337.103
-98.33333333312,47.166666666644005,428.81088
-97.91666666645,47.166666666644005,446.679
-97.49999999978,47.166666666644005,514.0799
-97.08333333311,47.166666666644005,560.097
-96.66666666644,47.166666666644005,518.38586
-96.24999999977,47.166666666644005,598.82697
-95.8333333331,47.166666666644005,651.591
-95.41666666642999,47.166666666644005,659.9499
-94.99999999975999,47.166666666644005,714.11395
-94.58333333309,47.166666666644005,668.9389
-94.16666666642,47.166666666644005,628.454
-93.74999999975,47.166666666644005,773.472
-93.33333333307999,47.166666666644005,829.156
-92.91666666641,47.166666666644005,731.089
-92.49999999974,47.166666666644005,699.347
-92.08333333306999,47.166666666644005,760.52185
-91.6666666664,47.166666666644005,654.90497
-88.74999999971,47.166666666644005,791.662
-88.33333333304,47.166666666644005,895.967
-69.16666666622,47.166666666644005,852.506
-68.74999999955,47.166666666644005,980.47595
-68.33333333287999,47.166666666644005,928.2189
-67.91666666621,47.166666666644005,1003.2189
-123.958333333325,47.124999999977,2824.1848
-123.541666666655,47.124999999977,2464.276
-123.124999999985,47.124999999977,2043.9419
-122.708333333315,47.124999999977,1210.7539
-122.291666666645,47.124999999977,1069.5839
-121.874999999975,47.124999999977,2362.9207
-121.45833333330499,47.124999999977,1945.944
-121.041666666635,47.124999999977,1605.2369
-120.624999999965,47.124999999977,322.8869
-120.208333333295,47.124999999977,458.55298
-119.791666666625,47.124999999977,150.9959
-119.374999999955,47.124999999977,178.3689
-118.958333333285,47.124999999977,199.1219
-118.541666666615,47.124999999977,284.04498
-118.124999999945,47.124999999977,342.3299
-117.708333333275,47.124999999977,381.69388
